x,y,yaw,0.266,2.151,0.002
-5338.426,1120.2,-1.506,-3.073,-15.525,-0.071
-5338.368,1119.986,-1.507,-2.019,-15.442,-0.067
-5338.084,1119.755,-1.509,1.203,-15.548,-0.074
-5337.84,1119.584,-1.51,3.536,-15.029,-0.079
-5337.788,1119.439,-1.512,3.554,-14.311,-0.08
-5337.749,1119.339,-1.513,3.431,-13.231,-0.081
-5337.853,1119.24,-1.515,1.861,-12.304,-0.087
-5337.819,1118.988,-1.516,1.924,-13.091,-0.089
-5337.795,1118.793,-1.518,1.897,-13.17,-0.09
-5337.777,1118.649,-1.519,1.804,-12.721,-0.091
-5337.764,1118.547,-1.521,1.666,-11.901,-0.091
-5337.757,1118.48,-1.522,1.5,-10.838,-0.091
-5337.753,1118.432,-1.524,1.319,-9.734,-0.09
-5337.752,1118.409,-1.525,1.136,-8.544,-0.089
-5337.883,1118.041,-1.524,-0.379,-11.071,-0.072
-5337.995,1117.743,-1.524,-1.483,-12.511,-0.059
-5338.394,1117.546,-1.525,-5.37,-12.704,-0.056
-5338.734,1117.047,-1.525,-8.076,-15.975,-0.047
-5338.932,1116.549,-1.524,-8.926,-18.744,-0.035
-5339.07,1115.822,-1.526,-9.037,-23.472,-0.045
-5339.237,1115.202,-1.525,-9.43,-26.405,-0.027
-5339.671,1114.52,-1.526,-12.506,-29.545,-0.034
-5340.023,1113.983,-1.527,-14.297,-30.729,-0.039
-5340.303,1113.574,-1.528,-15.071,-30.422,-0.042
-5340.504,1112.543,-1.528,-14.932,-36.556,-0.034
-5340.742,1111.298,-1.526,-15.184,-43.997,-0.013
-5340.92,1110.3,-1.524,-14.787,-47.802,0.004
-5341.073,1109.019,-1.525,-14.185,-53.962,0.001
-5341.538,1107.128,-1.519,-16.883,-65.487,0.053
-5341.832,1105.261,-1.516,-17.421,-75.084,0.076
-5342.13,1103.308,-1.513,-17.933,-84.139,0.093
-5342.652,1101.516,-1.512,-20.663,-90.214,0.091
-5343.065,1100.128,-1.51,-21.886,-91.235,0.089
-5343.384,1099.092,-1.509,-21.949,-88.481,0.088
-5343.816,1097.079,-1.509,-23.171,-96.193,0.076
-5343.935,1094.938,-1.508,-20.976,-104.087,0.076
-5344.376,1092.949,-1.507,-22.437,-109.254,0.069
-5344.718,1091.426,-1.507,-22.655,-108.871,0.064
-5344.956,1089.695,-1.509,-21.773,-110.682,0.036
-5345.024,1087.927,-1.51,-19.276,-112.606,0.022
-5345.143,1086.156,-1.51,-17.659,-114.271,0.012
-5345.15,1084.419,-1.513,-15.141,-115.354,-0.013
-5345.222,1082.934,-1.514,-13.65,-113.673,-0.025
-5345.229,1081.441,-1.515,-11.72,-112.322,-0.026
-5345.37,1079.82,-1.514,-11.446,-112.493,-0.013
-5345.219,1078.063,-1.515,-8.214,-114.035,-0.017
-5345.154,1076.342,-1.515,-6.33,-114.98,-0.015
-5345.293,1074.692,-1.513,-6.831,-115.058,0.004
-5345.102,1073.164,-1.51,-3.861,-113.87,0.026
-5344.93,1072.048,-1.508,-1.519,-108.616,0.041
-5344.903,1070.396,-1.506,-1.022,-109.649,0.054
-5345.256,1068.713,-1.507,-4.503,-110.848,0.041
-5345.553,1067.457,-1.507,-6.901,-107.474,0.031
-5345.798,1066.565,-1.508,-8.407,-100.851,0.023
-5345.932,1064.669,-1.507,-8.545,-105.537,0.027
-5345.856,1062.813,-1.506,-6.513,-109.121,0.035
-5345.895,1060.955,-1.506,-5.954,-112.206,0.028
-5346.054,1059.132,-1.503,-6.721,-114.466,0.056
-5346.135,1057.153,-1.501,-6.558,-118.006,0.067
-5346.281,1055.217,-1.498,-7.097,-120.587,0.079
-5346.394,1053.759,-1.496,-7.223,-117.858,0.088
-5346.479,1052.711,-1.494,-7.038,-111.313,0.094
-5346.672,1050.628,-1.491,-7.981,-116.389,0.108
-5346.885,1048.664,-1.489,-9.003,-119.492,0.116
-5346.889,1046.693,-1.486,-7.723,-122.211,0.127
-5346.931,1044.672,-1.486,-7.015,-125.034,0.109
-5346.954,1043.151,-1.485,-6.222,-122.314,0.096
-5346.963,1042.055,-1.485,-5.397,-115.603,0.085
-5346.848,1039.905,-1.485,-3.417,-120.737,0.07
-5346.965,1037.775,-1.485,-4.128,-124.907,0.067
-5347.06,1036.158,-1.484,-4.495,-123.187,0.064
-5347.357,1033.934,-1.483,-6.899,-127.96,0.059
-5347.432,1031.924,-1.485,-6.647,-129.839,0.037
-5347.484,1030.419,-1.486,-6.206,-126.237,0.021
-5347.518,1029.345,-1.487,-5.642,-118.725,0.009
-5347.518,1027.069,-1.487,-4.815,-124.695,0.004
-5347.474,1025.126,-1.486,-3.651,-126.359,0.013
-5347.37,1023.046,-1.486,-2.048,-129.188,0.018
-5347.277,1021.48,-1.485,-0.786,-126.311,0.021
-5347.297,1019.602,-1.483,-0.878,-127.07,0.037
-5347.313,1018.206,-1.481,-0.912,-122.747,0.048
-5347.414,1016.153,-1.483,-1.82,-125.832,0.02
-5347.478,1014.211,-1.485,-2.206,-127.323,0.003
-5347.529,1012.76,-1.486,-2.406,-123.531,-0.009
-5347.693,1010.45,-1.487,-3.748,-129.151,-0.019
-5347.647,1008.482,-1.488,-2.724,-130.41,-0.019
-5347.74,1006.646,-1.488,-3.279,-130.131,-0.02
-5347.814,1005.293,-1.488,-3.563,-124.923,-0.021
-5347.873,1004.349,-1.489,-3.636,-116.275,-0.022
-5347.869,1002.235,-1.487,-3.068,-120.931,-0.003
-5347.861,1000.625,-1.486,-2.53,-119.722,0.011
-5347.849,999.449,-1.484,-2.036,-114.228,0.022
-5348.082,997.183,-1.484,-4.128,-120.753,0.025
-5348.307,995.165,-1.482,-5.839,-123.772,0.035
-5348.491,993.642,-1.481,-6.879,-121.245,0.041
-5348.638,992.544,-1.48,-7.382,-114.718,0.046
-5348.736,990.245,-1.481,-7.301,-121.516,0.025
-5348.807,988.475,-1.483,-6.96,-121.867,0.01
-5348.856,987.164,-1.484,-6.441,-117.442,-0.002
-5349.32,984.854,-1.482,-10.274,-123.95,0.014
-5349.672,982.772,-1.481,-12.39,-127.155,0.02
-5349.955,981.2,-1.48,-13.476,-124.635,0.025
-5350.175,980.066,-1.48,-13.761,-117.983,0.028
-5350.392,977.687,-1.48,-13.967,-125.118,0.023
-5350.789,975.549,-1.482,-15.995,-128.723,-0.003
-5351.103,973.933,-1.484,-16.878,-126.438,-0.022
-5351.344,972.762,-1.486,-16.882,-119.89,-0.036
-5351.626,970.574,-1.486,-17.303,-124.791,-0.026
-5351.717,968.534,-1.486,-15.694,-127.432,-0.029
-5351.767,967,-1.487,-13.902,-124.485,-0.031
-5352.045,965.113,-1.487,-14.718,-125.607,-0.03
-5352.073,963.067,-1.489,-12.839,-128.196,-0.037
-5352.321,961.18,-1.489,-13.504,-128.773,-0.034
-5352.511,959.779,-1.489,-13.476,-124.249,-0.031
-5352.687,957.844,-1.489,-13.303,-125.895,-0.028
-5352.868,955.954,-1.491,-13.21,-126.839,-0.042
-5352.999,954.134,-1.493,-12.618,-126.919,-0.05
-5353.194,952.362,-1.494,-12.77,-126.497,-0.052
-5353.437,950.524,-1.495,-13.396,-126.819,-0.056
-5353.777,948.808,-1.495,-14.93,-125.828,-0.053
-5354.045,947.552,-1.496,-15.489,-120.261,-0.052
-5354.297,945.806,-1.495,-15.806,-120.548,-0.032
-5354.418,943.912,-1.493,-14.722,-122.317,-0.013
-5354.575,942.079,-1.493,-14.175,-123.2,-0.009
-5354.716,940.377,-1.491,-13.539,-122.601,0.01
-5354.813,939.126,-1.49,-12.549,-117.446,0.024
-5355.062,937.117,-1.489,-13.266,-120.861,0.027
-5355.222,935.32,-1.488,-12.959,-121.585,0.032
-5355.336,933.985,-1.487,-12.234,-117.446,0.035
-5355.414,931.913,-1.488,-11.232,-121.508,0.019
-5355.444,929.839,-1.488,-9.89,-124.983,0.015
-5355.398,927.939,-1.489,-7.968,-126.166,0.007
-5355.344,926.523,-1.49,-6.242,-122.19,0.001
-5355.239,924.738,-1.491,-4.241,-122.59,-0.016
-5355.141,923.416,-1.493,-2.6,-118.173,-0.029
-5355.126,921.561,-1.492,-2.072,-119.892,-0.012
-5355.049,919.78,-1.493,-0.969,-120.594,-0.02
-5355.087,918.172,-1.493,-1.224,-119.415,-0.016
-5354.932,916.409,-1.492,0.552,-119.994,-0.01
-5354.776,914.7,-1.49,2.075,-119.947,0.008
-5354.677,912.871,-1.49,2.797,-121.13,0.007
-5354.597,911.267,-1.491,3.21,-119.834,0
-5354.533,910.095,-1.491,3.391,-114.271,-0.005
-5354.379,908.487,-1.492,4.48,-114.022,-0.011
-5354.214,906.748,-1.492,5.519,-115.157,-0.007
-5354.081,905.451,-1.492,6.075,-111.57,-0.004
-5353.977,904.531,-1.492,6.252,-104.631,-0.002
-5353.964,902.465,-1.49,5.467,-110.521,0.011
-5354.226,900.446,-1.489,1.969,-115.052,0.019
-5354.456,898.906,-1.488,-0.69,-113.977,0.024
-5354.654,897.781,-1.488,-2.627,-108.802,0.028
-5355.273,896,-1.486,-8.615,-111.137,0.044
-5355.714,894.143,-1.482,-11.888,-113.909,0.067
-5356.075,892.742,-1.48,-13.848,-111.579,0.084
-5356.361,891.732,-1.477,-14.764,-105.569,0.096
-5356.6,889.566,-1.478,-15.046,-112.334,0.074
-5356.778,887.896,-1.478,-14.675,-113.014,0.058
-5356.907,886.654,-1.479,-13.837,-109.172,0.046
-5356.993,885.778,-1.479,-12.687,-102.138,0.037
-5357.044,885.205,-1.479,-11.349,-93.017,0.03
-5357.146,882.081,-1.478,-10.73,-111.496,0.037
-5357.128,879.174,-1.476,-8.967,-125.025,0.047
-5357.13,876.278,-1.476,-7.673,-136.452,0.045
-5357.182,873.5,-1.477,-7.07,-144.984,0.031
-5357.063,870.936,-1.476,-4.81,-150.055,0.029
-5356.952,868.989,-1.476,-2.956,-148.033,0.028
-5356.915,866.378,-1.476,-2.146,-153.145,0.021
-5356.847,864.05,-1.476,-1.13,-154.587,0.022
-5356.786,862.315,-1.475,-0.335,-149.71,0.023
-5356.551,859.946,-1.475,2.133,-152.081,0.022
-5356.352,858.171,-1.475,3.874,-147.988,0.02
-5356.186,856.903,-1.475,5.01,-139.276,0.019
-5356.066,854.577,-1.476,5.504,-142.738,0.006
-5355.973,852.823,-1.477,5.657,-139.808,-0.004
-5355.902,851.558,-1.478,5.553,-132.271,-0.011
-5355.578,849.106,-1.477,8.075,-138.06,-0.006
-5355.312,847.233,-1.477,9.627,-137.03,-0.003
-5355.099,845.861,-1.477,10.404,-131.003,0
-5355.085,843.293,-1.476,9.011,-138.181,0.01
-5355.121,840.817,-1.474,7.316,-143.34,0.028
-5355.166,838.935,-1.472,5.783,-141.642,0.041
-5355.034,836.624,-1.469,6.291,-144.601,0.062
-5354.931,834.885,-1.467,6.425,-141.229,0.077
-5354.854,833.637,-1.464,6.276,-133.311,0.088
-5354.861,831.271,-1.464,5.278,-138.059,0.075
-5354.876,829.474,-1.464,4.338,-136.26,0.066
-5354.828,827.069,-1.464,4.204,-140.975,0.061
-5354.935,824.748,-1.464,2.478,-144.141,0.052
-5355.033,823,-1.464,1.107,-140.939,0.044
-5354.961,820.5,-1.463,1.682,-145.942,0.042
-5354.902,818.602,-1.463,2.041,-144.028,0.041
-5354.855,817.219,-1.462,2.228,-137.078,0.04
-5354.67,814.785,-1.46,3.802,-141.976,0.053
-5354.517,812.935,-1.458,4.818,-140.137,0.063
-5354.266,810.154,-1.456,6.694,-148.162,0.072
-5353.799,807.459,-1.455,10.524,-154.111,0.078
-5353.413,805.406,-1.453,12.949,-152.582,0.083
-5353.102,803.906,-1.451,14.242,-145.587,0.086
-5352.764,801.27,-1.452,15.625,-151.311,0.062
-5352.243,798.733,-1.451,18.694,-155.18,0.067
-5352.07,796.336,-1.453,17.722,-157.038,0.036
-5351.953,794.545,-1.455,16.322,-152.374,0.012
-5351.881,793.272,-1.457,14.661,-143.073,-0.005
-5351.813,791.069,-1.458,13.202,-144.71,-0.021
-5351.779,789.425,-1.46,11.616,-140.356,-0.033
-5351.771,788.256,-1.462,9.999,-131.746,-0.042
-5351.765,786.189,-1.46,8.58,-133.648,-0.025
-5351.776,784.642,-1.46,7.202,-129.916,-0.013
-5351.982,782.782,-1.459,4.022,-129.963,-0.011
-5351.945,780.921,-1.462,3.812,-130.011,-0.029
-5351.961,779.346,-1.462,3.088,-127.099,-0.027
-5351.981,778.214,-1.462,2.434,-120.062,-0.025
-5352.006,776.668,-1.463,1.819,-118.324,-0.033
-5352.031,775.544,-1.464,1.294,-112.492,-0.039
-5351.912,774.072,-1.467,2.323,-111.103,-0.055
-5351.814,772.999,-1.469,2.993,-105.808,-0.066
-5351.734,772.262,-1.471,3.374,-97.829,-0.074
-5351.6,770.408,-1.475,4.259,-102.531,-0.1
-5351.701,768.503,-1.476,2.593,-107.061,-0.1
-5351.793,767.048,-1.478,1.262,-106.293,-0.1
-5351.936,765.222,-1.477,-0.386,-109.461,-0.083
-5351.921,763.57,-1.48,-0.178,-110.374,-0.092
-5351.908,762.34,-1.482,-0.018,-106.806,-0.099
-5351.896,761.469,-1.484,0.101,-100.065,-0.103
-5351.854,759.368,-1.485,0.524,-106.973,-0.103
-5352.177,757.264,-1.486,-2.879,-112.904,-0.093
-5352.452,755.647,-1.487,-5.283,-112.945,-0.086
-5352.68,754.452,-1.487,-6.855,-108.634,-0.08
-5352.865,753.615,-1.488,-7.752,-101.275,-0.076
-5353.107,751.244,-1.487,-9.109,-110.793,-0.054
-5353.301,749.392,-1.486,-9.762,-113.565,-0.037
-5353.555,746.833,-1.485,-10.939,-123.206,-0.022
-5353.842,744.672,-1.484,-12.29,-127.326,-0.011
-5354.069,743.033,-1.484,-12.816,-125.476,-0.002
-5354.242,741.842,-1.483,-12.712,-119.286,0.004
-5354.372,739.608,-1.481,-12.184,-124.745,0.026
-5354.463,737.9,-1.478,-11.325,-123.983,0.042
-5354.721,735.452,-1.477,-12.318,-130.943,0.054
-5354.922,733.571,-1.475,-12.578,-131.05,0.063
-5355.017,731.466,-1.474,-11.706,-133.447,0.064
-5354.932,729.561,-1.474,-9.101,-133.432,0.054
-5354.841,728.154,-1.474,-6.827,-128.293,0.046
-5355.034,726.094,-1.472,-7.818,-130.64,0.058
-5355.095,724.331,-1.471,-7.294,-129.573,0.056
-5355.134,723.04,-1.47,-6.626,-123.805,0.054
-5355.157,722.148,-1.47,-5.878,-114.786,0.053
-5355.165,721.584,-1.469,-5.1,-103.712,0.052
-5355.2,719.684,-1.466,-4.714,-108.014,0.07
-5355.222,718.236,-1.464,-4.247,-107.04,0.083
-5355.233,717.176,-1.462,-3.74,-102.206,0.093
-5354.926,715.039,-1.459,-0.023,-109.18,0.101
-5355.047,713.338,-1.458,-1.271,-110.627,0.1
-5355.15,712.067,-1.457,-2.144,-107.444,0.098
-5355.236,711.162,-1.455,-2.706,-100.963,0.096
-5355.253,709.203,-1.456,-2.488,-106.283,0.077
-5355.106,707.454,-1.456,-0.604,-108.652,0.06
-5354.977,706.138,-1.457,0.812,-106.225,0.047
-5354.867,705.191,-1.457,1.826,-100.35,0.038
-5354.775,704.554,-1.457,2.505,-92.153,0.03
-5354.767,702.859,-1.458,2.217,-96.042,0.017
-5354.784,701.307,-1.459,1.713,-97.903,0.006
-5354.985,699.668,-1.458,-0.604,-100.374,0.016
-5355.157,698.432,-1.457,-2.291,-98.34,0.022
-5355.303,697.54,-1.456,-3.45,-93.059,0.028
-5355.467,695.704,-1.457,-4.635,-98.276,0.014
-5355.683,694.07,-1.456,-6.175,-100.645,0.019
-5355.943,692.566,-1.456,-7.946,-101.324,0.02
-5356.154,691.448,-1.456,-8.948,-97.931,0.021
-5356.32,690.658,-1.455,-9.345,-91.66,0.021
-5356.58,689.195,-1.453,-10.641,-93.237,0.036
-5356.902,687.731,-1.452,-12.393,-94.602,0.045
-5357.096,686.426,-1.452,-12.566,-94.119,0.039
-5357.241,685.468,-1.452,-12.21,-90.144,0.035
-5357.194,684.102,-1.45,-9.935,-90.954,0.046
-5357.196,682.777,-1.447,-8.496,-91.211,0.064
-5357.124,681.465,-1.446,-6.504,-91.308,0.064
-5357.233,680.172,-1.446,-6.666,-91.185,0.059
-5357.315,679.219,-1.445,-6.53,-87.589,0.055
-5357.171,678.103,-1.447,-4.092,-86.195,0.033
-5357.04,677.294,-1.448,-2.134,-81.852,0.017
-5357.18,676.067,-1.444,-3.263,-82.441,0.049
-5357.331,674.966,-1.443,-4.335,-81.648,0.056
-5357.31,673.998,-1.443,-3.486,-79.609,0.046
-5357.327,673.145,-1.44,-3.153,-76.687,0.07
-5357.336,672.545,-1.437,-2.785,-71.581,0.088
-5357.34,672.156,-1.434,-2.407,-65.058,0.1
-5357.338,671.938,-1.432,-2.035,-57.739,0.109
-5357.333,671.854,-1.429,-1.682,-50.114,0.116
-5357.325,671.872,-1.427,-1.357,-42.555,0.12
-5357.316,671.965,-1.425,-1.064,-35.337,0.123
-5357.263,671.167,-1.429,-0.361,-38.357,0.067
-5357.458,670.43,-1.433,-2.322,-40.305,0.02
-5357.569,669.768,-1.436,-3.118,-41.193,-0.013
-5357.679,669.312,-1.438,-3.785,-39.831,-0.033
-5357.627,668.895,-1.442,-2.699,-38.257,-0.061
-5357.663,668.737,-1.444,-2.672,-34.266,-0.074
-5357.537,668.728,-1.445,-0.979,-29.314,-0.068
-5357.623,668.772,-1.446,-1.724,-24.549,-0.073
-5357.727,668.847,-1.447,-2.54,-20.17,-0.072
-5357.678,668.908,-1.45,-1.657,-16.577,-0.088
-5357.655,668.978,-1.45,-1.178,-13.415,-0.079
-5357.633,669.063,-1.451,-0.778,-10.563,-0.071
-5357.761,668.978,-1.451,-1.983,-9.885,-0.065
-5357.854,669.112,-1.451,-2.646,-7.055,-0.052
-5357.964,669.122,-1.452,-3.397,-5.917,-0.051
-5358.061,669.17,-1.45,-3.892,-4.548,-0.03
-5358.045,669.165,-1.45,-3.157,-3.937,-0.024
-5357.991,669.323,-1.45,-2.134,-1.725,-0.023
-5358.061,669.308,-1.45,-2.543,-1.624,-0.017
-5358.022,669.31,-1.45,-1.773,-1.374,-0.015
-5357.979,669.454,-1.45,-1.065,0.315,-0.013
-5357.906,669.531,-1.451,-0.161,1.056,-0.02
-5358.108,669.473,-1.451,-2.216,0.305,-0.015
-5357.998,669.438,-1.45,-0.749,-0.093,-0.005
-5358.112,669.466,-1.45,-1.813,0.205,-0.005
-5358.217,669.64,-1.45,-2.631,1.966,-0.002
-5358.303,669.787,-1.45,-3.134,3.191,0
-5358.386,669.758,-1.45,-3.521,2.423,-0.002
-5358.498,669.638,-1.45,-4.153,0.827,-0.002
-5358.358,669.604,-1.451,-2.112,0.357,-0.014
-5358.231,669.623,-1.45,-0.49,0.506,-0.004
-5358.233,669.686,-1.451,-0.436,1.08,-0.004
-5358.234,669.739,-1.451,-0.38,1.463,-0.005
-5358.277,669.619,-1.448,-0.768,0.011,0.018
-5358.312,669.515,-1.446,-1.025,-1.062,0.035
-5358.342,669.427,-1.444,-1.175,-1.814,0.048
-5358.365,669.353,-1.443,-1.241,-2.3,0.057
-5358.389,669.605,-1.444,-1.301,0.624,0.035
-5358.407,669.821,-1.445,-1.296,2.759,0.018
-5358.42,670.003,-1.446,-1.242,4.231,0.006
-5358.429,670.153,-1.447,-1.154,5.155,-0.003
-5358.302,669.916,-1.45,0.322,1.948,-0.025
-5358.193,669.706,-1.452,1.401,-0.495,-0.042
-5358.101,669.526,-1.454,2.143,-2.281,-0.054
-5358.025,669.373,-1.455,2.61,-3.512,-0.063
-5357.964,669.248,-1.457,2.854,-4.287,-0.069
-5357.917,669.147,-1.459,2.924,-4.694,-0.073
-5357.88,669.068,-1.46,2.864,-4.814,-0.076
-5357.854,669.009,-1.461,2.709,-4.718,-0.078
-5357.837,668.966,-1.463,2.491,-4.466,-0.079
-5358.039,669.309,-1.461,0.052,-0.279,-0.052
-5358.169,669.64,-1.459,-1.298,3.173,-0.028
-5358.338,669.854,-1.458,-2.848,4.907,-0.012
-5358.479,670.03,-1.457,-3.883,5.998,-0.001
-5358.622,670.039,-1.457,-4.782,5.212,0.002
-5358.719,669.956,-1.459,-5.077,3.583,-0.019
-5358.793,669.877,-1.461,-5.099,2.243,-0.035
-5358.849,669.804,-1.463,-4.92,1.167,-0.046
-5358.888,669.739,-1.464,-4.599,0.327,-0.055
-5358.914,669.682,-1.466,-4.185,-0.306,-0.06
-5358.928,669.634,-1.467,-3.718,-0.762,-0.065
-5358.934,669.593,-1.469,-3.23,-1.069,-0.067
-5358.933,669.56,-1.47,-2.746,-1.255,-0.069
-5358.927,669.533,-1.471,-2.282,-1.344,-0.07
-5358.918,669.513,-1.472,-1.852,-1.359,-0.071
-5358.907,669.497,-1.473,-1.464,-1.317,-0.071
-5358.894,669.486,-1.474,-1.12,-1.235,-0.071
-5358.881,669.479,-1.476,-0.823,-1.128,-0.071
-5358.869,669.475,-1.477,-0.573,-1.005,-0.071
-5358.857,669.473,-1.478,-0.365,-0.875,-0.07
-5358.846,669.473,-1.479,-0.198,-0.746,-0.07
-5358.836,669.475,-1.48,-0.067,-0.622,-0.069
-5358.827,669.477,-1.481,0.032,-0.506,-0.068
-5358.82,669.48,-1.482,0.104,-0.402,-0.067
-5358.813,669.483,-1.483,0.154,-0.309,-0.067
-5358.808,669.487,-1.484,0.184,-0.228,-0.066
-5358.804,669.49,-1.485,0.2,-0.16,-0.065
-5358.801,669.493,-1.485,0.203,-0.104,-0.064
-5358.798,669.496,-1.486,0.198,-0.058,-0.063
-5358.797,669.499,-1.487,0.187,-0.022,-0.063
-5358.795,669.501,-1.488,0.171,0.006,-0.062
-5358.795,669.503,-1.489,0.153,0.026,-0.061
-5358.794,669.505,-1.49,0.134,0.04,-0.06
-5358.794,669.506,-1.491,0.115,0.048,-0.06
-5358.794,669.507,-1.492,0.096,0.053,-0.059
-5358.795,669.508,-1.492,0.078,0.054,-0.058
-5358.795,669.509,-1.493,0.063,0.053,-0.057
-5358.796,669.51,-1.494,0.048,0.05,-0.057
-5358.796,669.51,-1.495,0.036,0.046,-0.056
-5358.797,669.51,-1.496,0.025,0.041,-0.055
-5358.797,669.51,-1.496,0.017,0.036,-0.055
-5358.798,669.51,-1.497,0.01,0.031,-0.054
-5358.798,669.51,-1.498,0.004,0.026,-0.053
-5358.799,669.51,-1.499,0,0.021,-0.053
-5358.799,669.51,-1.5,-0.003,0.017,-0.052
-5358.799,669.51,-1.5,-0.006,0.013,-0.051
-5358.799,669.51,-1.501,-0.007,0.01,-0.051
-5358.696,669.934,-1.491,1.056,4.373,0.054
-5358.609,670.293,-1.482,1.801,7.427,0.132
-5358.536,670.59,-1.474,2.282,9.398,0.191
-5358.315,670.542,-1.464,4.221,7.521,0.257
-5358.17,670.593,-1.458,5.094,6.937,0.284
-5357.982,670.682,-1.452,6.28,6.838,0.297
-5357.831,670.748,-1.447,6.914,6.503,0.306
-5357.663,670.701,-1.444,7.63,5.062,0.285
-5357.573,670.714,-1.443,7.43,4.457,0.257
-5357.637,670.751,-1.442,5.677,4.182,0.224
-5357.708,670.737,-1.441,4.118,3.42,0.201
-5357.72,670.664,-1.442,3.387,2.172,0.157
-5357.819,670.793,-1.442,1.864,3.182,0.133
-5357.814,670.651,-1.442,1.64,1.249,0.116
-5357.881,670.637,-1.443,0.713,0.92,0.093
-5357.94,670.623,-1.443,0,0.641,0.076
-5357.991,670.61,-1.443,-0.526,0.411,0.063
-5358.116,670.534,-1.445,-1.73,-0.433,0.032
-5358.058,670.463,-1.448,-0.884,-1.095,0.007
-5358.124,670.392,-1.449,-1.424,-1.668,-0.009
-5358.177,670.333,-1.451,-1.768,-2.027,-0.021
-5358.126,670.164,-1.449,-0.98,-3.475,-0.007
-5358.267,670.122,-1.45,-2.292,-3.394,-0.014
-5358.386,670.092,-1.451,-3.173,-3.203,-0.02
-5358.328,670.102,-1.451,-2.108,-2.625,-0.011
-5358.231,670.226,-1.45,-0.805,-0.963,-0.005
-5358.146,670.335,-1.45,0.189,0.302,-0.001
-5358.073,670.429,-1.449,0.916,1.224,0.002
-5358.076,670.426,-1.449,0.744,1.014,0.002
-5358.026,670.343,-1.449,1.15,0.008,0.006
-5357.985,670.271,-1.449,1.406,-0.735,0.008
-5358.04,670.239,-1.448,0.634,-0.954,0.016
-5358.088,670.214,-1.447,0.039,-1.079,0.023
-5358.131,670.193,-1.446,-0.402,-1.13,0.027
-5358.326,670.31,-1.445,-2.356,0.239,0.032
-5358.385,670.507,-1.447,-2.615,2.228,0.01
-5358.325,670.54,-1.448,-1.608,2.242,-0.002
-5358.27,670.565,-1.449,-0.803,2.167,-0.011
-5358.22,670.582,-1.45,-0.177,2.028,-0.017
-5358.177,670.593,-1.45,0.292,1.847,-0.022
-5358.232,670.579,-1.45,-0.315,1.423,-0.01
-5358.279,670.563,-1.449,-0.751,1.055,-0.001
-5358.318,670.548,-1.448,-1.044,0.742,0.006
-5358.35,670.533,-1.447,-1.22,0.483,0.011
-5358.375,670.52,-1.447,-1.304,0.273,0.015
-5358.396,670.508,-1.446,-1.315,0.107,0.017
-5358.267,670.266,-1.447,0.201,-2.391,0.004
-5358.236,670.359,-1.446,0.492,-1.089,0.021
-5358.421,670.382,-1.446,-1.488,-0.69,0.012
-5358.467,670.184,-1.448,-1.748,-2.63,-0.003
-5358.526,670.229,-1.449,-2.092,-1.772,-0.013
-5358.537,670.108,-1.451,-1.897,-2.766,-0.029
-5358.543,670.007,-1.452,-1.681,-3.394,-0.04
-5358.749,670.244,-1.452,-3.549,-0.456,-0.036
-5358.92,670.45,-1.453,-4.792,1.731,-0.033
-5358.799,670.537,-1.452,-2.845,2.374,-0.019
-5358.689,670.608,-1.451,-1.298,2.757,-0.01
-5358.649,670.56,-1.451,-0.691,1.853,-0.008
-5358.613,670.514,-1.451,-0.216,1.113,-0.008
-5358.581,670.473,-1.451,0.143,0.524,-0.007
-5358.493,670.407,-1.451,1.03,-0.232,-0.004
-5358.418,670.35,-1.451,1.645,-0.781,-0.003
-5358.268,670.324,-1.451,2.957,-0.935,0
-5358.233,670.409,-1.45,2.88,0.071,0.004
-5358.178,670.461,-1.45,3.023,0.6,0.009
-5358.288,670.537,-1.448,1.445,1.292,0.023
-5358.386,670.6,-1.447,0.223,1.754,0.033
-5358.356,670.695,-1.446,0.5,2.467,0.036
-5358.433,670.61,-1.445,-0.365,1.231,0.034
-5358.499,670.534,-1.445,-0.989,0.27,0.033
-5358.474,670.418,-1.445,-0.59,-0.962,0.023
-5358.452,670.32,-1.446,-0.273,-1.836,0.016
-5358.432,670.237,-1.446,-0.028,-2.41,0.01
-5358.414,670.171,-1.446,0.154,-2.742,0.006
-5358.275,670.196,-1.448,1.564,-2.08,-0.008
-5358.256,670.132,-1.449,1.533,-2.436,-0.017
-5358.242,670.08,-1.45,1.452,-2.605,-0.023
-5358.232,670.041,-1.451,1.335,-2.63,-0.027
-5358.243,670.149,-1.455,1.032,-1.132,-0.064
-5358.254,670.244,-1.459,0.768,0.018,-0.091
-5358.379,670.248,-1.458,-0.639,0.048,-0.065
-5358.487,670.25,-1.456,-1.654,0.069,-0.045
-5358.415,670.309,-1.456,-0.67,0.668,-0.038
-5358.419,670.432,-1.456,-0.617,1.833,-0.026
-5358.422,670.535,-1.455,-0.553,2.623,-0.017
-5358.43,670.483,-1.454,-0.554,1.703,-0.005
-5358.481,670.65,-1.454,-1.002,3.174,-0.003
-5358.329,670.584,-1.453,0.719,2.027,0.01
-5358.198,670.523,-1.452,1.962,1.102,0.02
-5358.088,670.469,-1.451,2.804,0.376,0.027
-5358.261,670.324,-1.45,0.605,-1.163,0.024
-5358.413,670.202,-1.45,-1.043,-2.255,0.023
-5358.697,670.312,-1.45,-3.819,-0.784,0.022
