x,y,t,0.429,2.464,-0.002
-4261.282,-841.185,2.392,184.238,-302.064,0.058
-4258.436,-845.286,2.391,186.447,-299.861,0.04
-4255.478,-849.32,2.391,189.479,-297.292,0.04
-4252.148,-853.434,2.391,195.892,-295.92,0.029
-4248.828,-857.429,2.391,201.26,-293.528,0.033
-4245.6,-861.382,2.391,204.896,-291.047,0.027
-4242.139,-865.255,2.39,210.388,-288.12,0.013
-4238.749,-868.896,2.39,214.349,-283.23,0.009
-4235.385,-872.636,2.391,217.456,-280.079,0.012
-4231.977,-876.18,2.39,220.563,-275.376,0.004
-4227.451,-880.682,2.387,234.71,-281.22,-0.027
-4223.272,-884.691,2.382,243.212,-281.132,-0.071
-4219.858,-887.89,2.376,242.59,-272.718,-0.115
-4217.419,-890.637,2.37,232.024,-260.889,-0.153
-4216.316,-892.571,2.364,209.253,-242.435,-0.186
-4216.467,-893.811,2.36,176.933,-219.549,-0.199
-4217.43,-894.389,2.358,140.995,-193.21,-0.184
-4219.049,-894.191,2.36,103.594,-162.758,-0.138
-4220.897,-893.532,2.365,69.329,-132.031,-0.075
-4222.663,-892.608,2.372,40.96,-103.107,0.001
-4224.272,-891.487,2.379,18.364,-76.397,0.073
-4225.706,-890.311,2.388,0.908,-53.055,0.144
-4226.92,-889.19,2.395,-11.727,-33.717,0.191
-4227.917,-888.164,2.401,-20.266,-18.197,0.222
-4228.712,-887.311,2.404,-25.472,-6.739,0.223
-4229.453,-886.478,2.408,-29.351,2.834,0.222
-4229.9,-885.797,2.41,-29.635,9.425,0.212
-4230.42,-885.202,2.412,-30.632,14.161,0.198
-4230.66,-884.739,2.413,-28.596,16.842,0.178
-4230.849,-884.339,2.414,-26.331,18.491,0.168
-4230.873,-884.036,2.415,-22.713,18.887,0.145
-4230.94,-883.811,2.414,-20.065,18.423,0.122
-4230.931,-883.629,2.415,-17.016,17.586,0.11
-4230.925,-883.527,2.414,-14.451,16.051,0.083
-4230.958,-883.5,2.413,-12.67,13.975,0.062
-4230.999,-883.41,2.412,-11.219,12.847,0.041
-4231.004,-883.449,2.412,-9.631,10.554,0.035
-4231.007,-883.528,2.411,-8.243,8.189,0.025
-4230.881,-883.578,2.41,-5.734,6.47,0.011
-4230.826,-883.607,2.409,-4.32,5.22,-0.001
-4230.754,-883.701,2.408,-2.944,3.479,-0.011
-4230.778,-883.721,2.409,-2.762,2.765,-0.004
-4230.604,-883.678,2.408,-0.57,2.803,-0.013
-4230.562,-883.601,2.408,-0.051,3.18,-0.003
-4230.459,-883.719,2.407,1.015,1.503,-0.014
-4230.269,-883.828,2.407,2.827,0.157,-0.018
-4230.281,-883.819,2.406,2.29,0.225,-0.017
-4230.317,-883.857,2.407,1.58,-0.199,-0.013
-4230.267,-883.841,2.407,1.868,-0.011,-0.006
-4230.228,-883.902,2.406,1.989,-0.633,-0.015
-4230.243,-883.924,2.406,1.547,-0.768,-0.011
-4230.162,-884.005,2.406,2.15,-1.487,-0.015
-4230.176,-884.034,2.406,1.685,-1.561,-0.009
-4230.179,-884.07,2.407,1.41,-1.704,-0.003
-4230.115,-884.06,2.406,1.857,-1.357,-0.004
-4230.073,-883.986,2.406,2.02,-0.389,-0.008
-4230.044,-884.011,2.407,2.018,-0.59,0.001
-4230.069,-883.995,2.407,1.471,-0.343,0.005
-4230.106,-883.978,2.407,0.871,-0.118,0.002
-4230.318,-883.989,2.406,-1.445,-0.214,-0.004
-4230.353,-884.037,2.407,-1.585,-0.676,0.002
-4230.32,-884.025,2.406,-1.014,-0.448,-0.008
-4230.25,-884.08,2.407,-0.145,-0.948,0.001
-4230.242,-884.136,2.407,-0.038,-1.384,0.003
-4230.303,-884.141,2.407,-0.666,-1.236,0.004
-4230.203,-884.19,2.407,0.462,-1.559,0.004
-4230.157,-884.178,2.407,0.866,-1.207,0.001
-4230.126,-884.095,2.407,1.055,-0.175,0
-4230.192,-884.11,2.407,0.224,-0.3,0.002
-4230.159,-884.066,2.407,0.537,0.191,-0.001
-4230.203,-883.983,2.407,0.003,1.018,0.003
-4230.303,-883.94,2.407,-1.03,1.312,0.004
-4230.3,-883.957,2.408,-0.849,0.943,0.005
-4230.229,-883.942,2.408,0.017,0.966,0.006
-4230.342,-883.924,2.408,-1.16,1.003,0.004
-4230.308,-883.916,2.408,-0.632,0.942,0.003
-4230.339,-883.923,2.408,-0.867,0.73,0.004
-4230.306,-883.803,2.408,-0.393,1.859,0.005
-4230.247,-883.846,2.408,0.277,1.143,0.005
-4230.279,-883.808,2.408,-0.103,1.362,0.001
-4230.322,-883.836,2.407,-0.522,0.871,-0.003
-4230.254,-883.867,2.407,0.249,0.424,-0.002
-4230.31,-883.867,2.407,-0.356,0.368,0
-4230.173,-883.82,2.408,1.097,0.793,0.008
-4230.23,-883.853,2.408,0.348,0.338,0.001
-4230.361,-883.872,2.407,-1.052,0.089,-0.003
-4230.412,-883.986,2.407,-1.416,-1.098,0
-4230.391,-883.951,2.407,-0.994,-0.567,-0.005
-4230.396,-883.939,2.406,-0.906,-0.368,-0.012
-4230.292,-883.931,2.407,0.311,-0.224,-0.004
-4230.221,-883.861,2.407,0.988,0.524,-0.003
-4230.177,-883.926,2.406,1.302,-0.222,-0.008
-4230.118,-884.006,2.406,1.711,-1.01,-0.006
-4230.187,-883.994,2.406,0.752,-0.738,-0.006
-4230.219,-883.906,2.406,0.316,0.273,-0.004
-4230.251,-883.887,2.406,-0.063,0.434,-0.009
-4230.348,-883.939,2.406,-1.055,-0.166,-0.004
-4230.316,-884.004,2.407,-0.572,-0.808,0.007
-4230.286,-883.939,2.408,-0.176,-0.025,0.012
-4230.386,-883.991,2.408,-1.177,-0.561,0.009
-4230.423,-883.936,2.408,-1.392,0.089,0.012
-4230.357,-883.922,2.409,-0.5,0.221,0.02
-4230.362,-883.873,2.409,-0.48,0.696,0.011
-4230.389,-883.899,2.407,-0.691,0.324,-0.005
-4230.365,-883.887,2.407,-0.336,0.403,-0.001
-4230.406,-883.889,2.407,-0.714,0.317,-0.009
-4230.222,-883.869,2.406,1.292,0.479,-0.011
-4230.294,-883.928,2.406,0.354,-0.201,-0.015
-4230.301,-883.969,2.406,0.232,-0.587,-0.007
-4230.268,-883.977,2.406,0.544,-0.589,-0.005
-4230.215,-884.016,2.407,1.002,-0.905,-0.002
-4230.311,-884.099,2.407,-0.126,-1.62,-0.001
-4230.273,-884.081,2.406,0.271,-1.198,-0.009
-4230.299,-883.999,2.405,-0.035,-0.182,-0.017
-4230.528,-884.022,2.405,-2.383,-0.391,-0.011
-4230.396,-884.024,2.406,-0.678,-0.348,-0.003
-4230.45,-883.908,2.407,-1.128,0.89,0.007
-4230.486,-883.901,2.407,-1.334,0.84,0.011
-4230.36,-883.857,2.407,0.158,1.166,0.007
-4230.384,-883.888,2.407,-0.112,0.675,0.006
-4230.383,-883.955,2.407,-0.087,-0.116,0.007
-4230.344,-883.984,2.408,0.332,-0.4,0.009
-4230.235,-883.921,2.408,1.405,0.308,0.011
-4230.238,-883.909,2.408,1.168,0.387,0.007
-4230.209,-883.971,2.408,1.294,-0.303,0.004
-4230.2,-883.993,2.407,1.194,-0.492,-0.004
-4230.141,-883.931,2.406,1.626,0.219,-0.013
-4230.077,-883.913,2.405,2.047,0.374,-0.016
-4230.204,-883.93,2.406,0.434,0.144,-0.011
-4230.213,-883.946,2.405,0.28,-0.038,-0.017
-4230.149,-883.989,2.405,0.893,-0.477,-0.012
-4230.197,-883.914,2.405,0.274,0.369,-0.011
-4230.303,-883.937,2.405,-0.862,0.07,-0.008
-4230.242,-883.845,2.406,-0.099,1.007,0
-4230.346,-883.801,2.407,-1.164,1.317,0.007
-4230.336,-883.836,2.407,-0.885,0.76,0.011
-4230.272,-883.843,2.408,-0.094,0.58,0.017
-4230.342,-883.885,2.409,-0.807,0.065,0.021
-4230.401,-883.827,2.408,-1.296,0.647,0.013
-4230.475,-883.847,2.408,-1.858,0.346,0.014
-4230.399,-883.886,2.408,-0.804,-0.103,0.009
-4230.471,-883.864,2.408,-1.43,0.138,0.007
-4230.48,-883.951,2.408,-1.318,-0.784,0.01
-4230.515,-883.928,2.409,-1.479,-0.43,0.009
-4230.501,-883.919,2.409,-1.123,-0.275,0.012
-4230.509,-883.945,2.409,-1.034,-0.504,0.011
-4230.476,-883.779,2.408,-0.538,1.286,0
-4230.465,-883.82,2.408,-0.348,0.671,0
-4230.443,-883.868,2.409,-0.07,0.081,0.011
-4230.354,-883.896,2.409,0.856,-0.224,0.007
-4230.311,-883.895,2.408,1.17,-0.175,0
-4230.417,-883.906,2.408,-0.087,-0.26,0
-4230.281,-883.804,2.408,1.318,0.824,-0.006
-4230.249,-883.812,2.408,1.46,0.621,-0.006
-4230.278,-883.825,2.407,0.943,0.395,-0.009
-4230.281,-883.759,2.406,0.775,1.019,-0.016
-4230.234,-883.858,2.406,1.141,-0.149,-0.012
-4230.281,-883.791,2.406,0.487,0.554,-0.013
-4230.235,-883.833,2.406,0.891,0.045,-0.011
-4230.238,-883.878,2.407,0.728,-0.423,-0.001
-4230.296,-883.913,2.407,0.03,-0.718,-0.005
-4230.346,-883.905,2.407,-0.491,-0.534,-0.004
-4230.365,-883.967,2.406,-0.612,-1.093,-0.01
-4230.43,-884.01,2.406,-1.192,-1.38,-0.01
-4230.409,-884.095,2.406,-0.802,-2.045,-0.008
-4230.35,-884.005,2.406,-0.074,-0.82,-0.006
-4230.414,-884.008,2.405,-0.725,-0.729,-0.014
-4230.489,-883.842,2.406,-1.394,1.084,-0.003
-4230.417,-883.857,2.406,-0.442,0.775,-0.005
-4230.371,-883.883,2.406,0.093,0.394,-0.006
-4230.324,-883.757,2.406,0.558,1.63,0
-4230.278,-883.728,2.406,0.953,1.688,-0.005
-4230.353,-883.695,2.406,0.047,1.775,0.002
-4230.291,-883.676,2.407,0.675,1.716,0.005
-4230.359,-883.656,2.406,-0.123,1.668,0
-4230.355,-883.699,2.406,-0.067,0.984,0.003
-4230.376,-883.809,2.407,-0.273,-0.301,0.007
-4230.304,-883.855,2.407,0.505,-0.726,0.01
-4230.236,-883.873,2.408,1.136,-0.81,0.017
-4230.249,-883.901,2.408,0.839,-0.976,0.015
-4230.342,-883.888,2.409,-0.251,-0.694,0.02
-4230.295,-883.828,2.408,0.275,0.018,0.006
-4230.315,-883.843,2.407,0.028,-0.132,-0.002
-4230.415,-883.872,2.407,-1.003,-0.41,-0.003
-4230.385,-883.876,2.407,-0.545,-0.4,0.002
-4230.455,-883.946,2.408,-1.188,-1.055,0.007
-4230.391,-883.944,2.408,-0.354,-0.883,0.011
-4230.325,-883.957,2.408,0.379,-0.89,0.009
-4230.218,-883.951,2.408,1.424,-0.694,0.008
-4230.15,-883.966,2.408,1.909,-0.747,0.003
-4230.17,-883.919,2.409,1.425,-0.155,0.009
-4230.315,-883.92,2.409,-0.277,-0.135,0.008
-4230.416,-883.894,2.409,-1.273,0.15,0.011
-4230.355,-883.823,2.409,-0.46,0.858,0.009
-4230.355,-883.85,2.409,-0.4,0.449,0.01
-4230.273,-883.87,2.409,0.504,0.186,0.003
-4230.296,-883.864,2.409,0.192,0.214,0
-4230.28,-883.871,2.408,0.33,0.112,-0.003
-4230.32,-883.888,2.407,-0.127,-0.081,-0.01
-4230.427,-883.849,2.408,-1.207,0.338,-0.003
-4230.388,-883.794,2.408,-0.631,0.854,-0.004
-4230.474,-883.773,2.408,-1.424,0.944,-0.003
-4230.615,-883.865,2.408,-2.666,-0.14,-0.006
-4230.665,-883.936,2.407,-2.788,-0.851,-0.01
-4230.658,-883.934,2.407,-2.3,-0.705,-0.007
-4230.57,-883.891,2.407,-1.057,-0.159,-0.007
-4230.587,-883.847,2.406,-1.081,0.315,-0.016
-4230.485,-883.866,2.407,0.123,0.071,-0.009
-4230.474,-883.999,2.407,0.228,-1.303,-0.001
-4230.404,-884.016,2.407,0.908,-1.291,-0.003
-4230.315,-884.069,2.406,1.69,-1.643,-0.011
-4230.254,-884.064,2.406,2.072,-1.355,-0.014
-4230.259,-883.997,2.405,1.717,-0.469,-0.02
-4230.385,-883.965,2.405,0.168,-0.069,-0.013
-4230.478,-883.968,2.405,-0.814,-0.088,-0.011
-4230.451,-883.911,2.407,-0.416,0.514,0.004
-4230.419,-883.898,2.406,-0.033,0.571,-0.001
-4230.465,-883.922,2.407,-0.491,0.242,0.003
-4230.438,-883.84,2.407,-0.15,1.045,0.005
-4230.572,-883.851,2.407,-1.504,0.782,0.005
-4230.483,-883.86,2.407,-0.364,0.57,0.007
-4230.492,-883.943,2.407,-0.406,-0.364,0.006
-4230.41,-883.938,2.407,0.497,-0.256,0.006
-4230.458,-883.908,2.407,-0.063,0.087,0.003
-4230.478,-883.962,2.406,-0.263,-0.486,-0.003
-4230.513,-883.937,2.406,-0.584,-0.153,-0.006
-4230.5,-884.014,2.407,-0.369,-0.923,-0.002
-4230.569,-883.895,2.407,-1.023,0.435,0
-4230.501,-883.937,2.406,-0.17,-0.053,-0.002
-4230.512,-883.963,2.405,-0.261,-0.315,-0.016
-4230.429,-883.983,2.404,0.633,-0.473,-0.02
-4230.459,-884.003,2.405,0.232,-0.618,-0.008
-4230.451,-884.007,2.405,0.278,-0.567,-0.006
-4230.453,-883.989,2.406,0.223,-0.298,0
-4230.352,-883.909,2.405,1.225,0.57,-0.005
-4230.286,-883.867,2.405,1.728,0.916,-0.007
-4230.436,-883.87,2.405,-0.072,0.759,-0.003
-4230.354,-883.869,2.407,0.78,0.657,0.01
-4230.346,-883.879,2.406,0.747,0.454,0.004
-4230.329,-883.931,2.407,0.815,-0.148,0.007
-4230.354,-883.912,2.407,0.431,0.069,0.014
-4230.26,-883.887,2.408,1.339,0.317,0.019
-4230.297,-883.892,2.408,0.759,0.22,0.016
-4230.342,-883.81,2.408,0.187,1.03,0.01
-4230.235,-883.833,2.408,1.257,0.639,0.01
-4230.252,-883.766,2.407,0.901,1.239,-0.002
-4230.35,-883.808,2.408,-0.242,0.622,0.005
-4230.203,-883.791,2.408,1.307,0.704,0.009
-4230.229,-883.808,2.407,0.85,0.43,0.001
-4230.239,-883.832,2.409,0.623,0.117,0.014
-4230.226,-883.86,2.408,0.666,-0.188,0.009
-4230.236,-883.877,2.408,0.458,-0.33,0.004
-4230.306,-883.874,2.408,-0.321,-0.258,0.008
-4230.297,-883.831,2.408,-0.187,0.222,0.006
-4230.423,-883.859,2.408,-1.455,-0.094,0
-4230.45,-883.881,2.408,-1.517,-0.308,-0.003
-4230.387,-883.909,2.407,-0.648,-0.547,-0.007
-4230.311,-883.949,2.407,0.232,-0.883,-0.005
-4230.23,-884.03,2.408,1.025,-1.585,-0.001
-4230.281,-883.972,2.408,0.352,-0.76,-0.001
-4230.273,-883.96,2.407,0.383,-0.518,-0.002
-4230.204,-883.914,2.407,1.04,0.025,-0.004
-4230.261,-883.897,2.407,0.302,0.204,-0.004
-4230.22,-883.928,2.408,0.673,-0.154,0.001
-4230.366,-883.852,2.407,-0.923,0.652,-0.006
-4230.383,-883.815,2.407,-0.966,0.945,-0.004
-4230.444,-883.82,2.407,-1.448,0.747,-0.007
-4230.427,-883.876,2.406,-1.066,0.068,-0.011
-4230.421,-883.912,2.406,-0.849,-0.316,-0.009
-4230.39,-883.902,2.407,-0.394,-0.166,-0.002
-4230.302,-883.818,2.406,0.562,0.717,-0.005
-4230.231,-883.874,2.406,1.206,0.04,-0.005
-4230.291,-883.886,2.406,0.419,-0.09,-0.006
-4230.249,-883.856,2.407,0.789,0.237,0.007
-4230.179,-883.861,2.407,1.391,0.147,0.007
-4230.234,-883.87,2.408,0.62,0.029,0.008
-4230.251,-883.849,2.407,0.349,0.242,0.004
-4230.269,-883.793,2.408,0.125,0.783,0.012
-4230.312,-883.75,2.408,-0.344,1.117,0.009
-4230.305,-883.738,2.409,-0.224,1.073,0.011
-4230.222,-883.862,2.409,0.671,-0.367,0.01
-4230.297,-883.858,2.408,-0.206,-0.272,0.005
-4230.411,-883.81,2.408,-1.347,0.27,0.005
-4230.366,-883.822,2.407,-0.686,0.1,-0.009
-4230.315,-883.879,2.407,-0.061,-0.503,-0.01
-4230.252,-883.899,2.406,0.592,-0.631,-0.018
-4230.248,-883.889,2.406,0.55,-0.431,-0.015
-4230.349,-883.874,2.405,-0.571,-0.217,-0.018
-4230.311,-883.935,2.405,-0.093,-0.812,-0.018
-4230.321,-883.986,2.406,-0.18,-1.215,-0.004
-4230.252,-884.004,2.406,0.55,-1.222,-0.006
-4230.167,-884.059,2.406,1.349,-1.608,-0.005
-4230.152,-883.972,2.407,1.3,-0.482,0.006
-4230.239,-883.924,2.407,0.22,0.088,0.007
-4230.37,-884.002,2.407,-1.157,-0.726,0.003
-4230.321,-884.087,2.406,-0.493,-1.496,0
-4230.471,-884.112,2.407,-1.958,-1.535,0.001
-4230.496,-884.058,2.405,-1.926,-0.759,-0.012
-4230.362,-884.084,2.406,-0.265,-0.912,-0.006
-4230.27,-884.055,2.406,0.723,-0.476,-0.006
-4230.176,-884.02,2.405,1.577,-0.048,-0.01
-4230.2,-884.087,2.405,1.105,-0.735,-0.008
-4230.225,-884.019,2.406,0.686,0.081,-0.001
-4230.101,-883.964,2.406,1.863,0.634,0.006
-4230.053,-883.967,2.406,2.076,0.512,0.002
-4230.08,-883.892,2.407,1.492,1.21,0.005
-4230.082,-883.923,2.407,1.261,0.703,0.013
-4230.149,-883.959,2.407,0.375,0.233,0.01
-4230.086,-883.911,2.406,0.969,0.689,0
-4230.031,-883.857,2.407,1.395,1.147,0.002
-4230.021,-883.875,2.406,1.29,0.798,0.001
-4230.14,-883.896,2.406,-0.116,0.461,-0.004
-4230.21,-883.906,2.407,-0.822,0.287,0.003
-4230.237,-883.897,2.407,-0.984,0.336,0.001
-4230.152,-883.871,2.406,0.035,0.559,-0.001
-4230.236,-883.85,2.406,-0.831,0.693,-0.001
-4230.321,-883.887,2.406,-1.584,0.208,-0.001
-4230.307,-883.881,2.408,-1.202,0.245,0.014
-4230.236,-883.962,2.408,-0.304,-0.63,0.01
-4230.267,-884.051,2.407,-0.577,-1.449,0.007
-4230.309,-884.093,2.408,-0.923,-1.669,0.014
-4230.294,-884.012,2.408,-0.63,-0.595,0.009
-4230.229,-884.011,2.407,0.136,-0.493,0.002
-4230.183,-884.013,2.408,0.585,-0.446,0.003
-4230.096,-883.924,2.407,1.398,0.541,0
-4230.138,-883.935,2.408,0.753,0.346,0.005
-4230.153,-883.951,2.409,0.494,0.128,0.015
-4230.165,-883.946,2.408,0.293,0.166,0.004
-4230.284,-883.938,2.408,-0.974,0.226,0.004
-4230.302,-883.877,2.408,-1.013,0.817,0.002
-4230.27,-883.876,2.408,-0.531,0.705,0.006
-4230.334,-883.894,2.408,-1.122,0.417,0.005
-4230.363,-883.922,2.407,-1.253,0.063,-0.009
-4230.372,-883.95,2.406,-1.155,-0.233,-0.015
-4230.399,-883.955,2.406,-1.267,-0.245,-0.019
-4230.323,-883.901,2.407,-0.295,0.343,-0.002
-4230.297,-883.807,2.406,0.006,1.262,-0.008
-4230.406,-883.825,2.406,-1.109,0.888,-0.008
-4230.318,-883.767,2.406,-0.046,1.362,-0.007
-4230.394,-883.802,2.406,-0.816,0.801,-0.006
-4230.418,-883.825,2.406,-0.949,0.44,-0.006
-4230.277,-883.958,2.407,0.64,-0.987,-0.001
-4230.319,-884.065,2.407,0.118,-1.952,0.008
-4230.38,-883.997,2.407,-0.532,-0.962,0.005
-4230.385,-884.015,2.408,-0.503,-1.007,0.007
-4230.301,-883.973,2.407,0.438,-0.423,0.003
-4230.305,-883.962,2.408,0.336,-0.248,0.014
-4230.273,-883.98,2.409,0.609,-0.4,0.014
-4230.146,-884.016,2.409,1.832,-0.712,0.012
-4230.222,-884.146,2.408,0.779,-1.945,0.008
-4230.209,-884.098,2.409,0.796,-1.162,0.008
-4230.262,-884.03,2.408,0.141,-0.294,0.004
-4230.253,-884.013,2.408,0.21,-0.075,0.001
-4230.344,-883.995,2.408,-0.756,0.127,0.005
-4230.449,-883.927,2.407,-1.732,0.801,-0.007
-4230.394,-883.858,2.406,-0.907,1.394,-0.018
-4230.419,-883.77,2.406,-1.03,2.099,-0.02
-4230.368,-883.769,2.406,-0.357,1.802,-0.013
-4230.331,-883.832,2.406,0.083,0.886,-0.008
-4230.281,-883.88,2.407,0.581,0.263,0
-4230.184,-883.901,2.407,1.491,0.008,0.001
-4230.214,-883.876,2.407,0.962,0.259,-0.003
-4230.22,-883.862,2.406,0.766,0.368,-0.01
-4230.276,-883.902,2.406,0.069,-0.094,-0.009
-4230.326,-883.896,2.406,-0.454,-0.022,-0.002
-4230.257,-883.93,2.406,0.322,-0.37,-0.007
-4230.268,-883.918,2.407,0.166,-0.187,0
-4230.319,-883.973,2.407,-0.386,-0.728,0.005
-4230.358,-884.025,2.406,-0.729,-1.161,-0.002
-4230.269,-883.9,2.406,0.296,0.302,-0.009
-4230.314,-883.888,2.406,-0.216,0.379,-0.007
-4230.38,-883.899,2.406,-0.859,0.207,-0.002
-4230.357,-883.932,2.406,-0.497,-0.163,-0.004
-4230.331,-883.83,2.406,-0.152,0.912,0.001
-4230.275,-883.841,2.405,0.439,0.668,-0.01
-4230.217,-883.844,2.406,0.974,0.535,0.002
-4230.276,-883.867,2.407,0.219,0.221,0.008
-4230.272,-883.918,2.408,0.233,-0.338,0.013
-4230.353,-883.95,2.407,-0.628,-0.618,0.005
-4230.325,-883.974,2.407,-0.254,-0.77,0.005
-4230.266,-883.882,2.408,0.391,0.292,0.012
-4230.176,-883.869,2.407,1.264,0.38,0.004
-4230.17,-883.88,2.407,1.137,0.207,0.004
-4230.139,-883.935,2.407,1.29,-0.386,0
-4230.071,-883.959,2.407,1.794,-0.573,0.001
-4230.109,-883.938,2.408,1.138,-0.276,0.012
-4230.042,-883.908,2.408,1.672,0.073,0.011
-4230.038,-883.912,2.409,1.459,0.025,0.012
-4230.042,-883.917,2.409,1.199,-0.03,0.018
-4230.074,-883.924,2.41,0.697,-0.102,0.026
-4230.159,-884.039,2.41,-0.281,-1.272,0.017
-4230.15,-883.977,2.409,-0.146,-0.448,0.01
-4230.149,-884.071,2.408,-0.115,-1.351,-0.003
-4230.216,-884.034,2.408,-0.785,-0.763,-0.006
-4230.219,-884.098,2.408,-0.697,-1.311,-0.006
-4230.3,-884.096,2.408,-1.437,-1.1,-0.007
-4230.292,-884.054,2.407,-1.141,-0.502,-0.015
-4230.336,-883.976,2.405,-1.43,0.371,-0.024
-4230.455,-883.99,2.406,-2.439,0.177,-0.016
-4230.396,-884.07,2.406,-1.474,-0.678,-0.016
-4230.451,-884.128,2.406,-1.821,-1.178,-0.014
-4230.408,-884.175,2.406,-1.108,-1.483,-0.007
-4230.35,-884.151,2.407,-0.352,-1.016,0
-4230.322,-884.139,2.408,-0.014,-0.748,0.007
-4230.324,-884.118,2.407,-0.034,-0.418,0.005
-4230.35,-884.126,2.407,-0.293,-0.439,-0.003
-4230.321,-884.075,2.406,0.051,0.149,-0.005
-4230.366,-884.073,2.406,-0.421,0.146,-0.004
-4230.252,-884.041,2.408,0.807,0.457,0.007
-4230.307,-884.043,2.407,0.126,0.367,0.003
-4230.274,-884.047,2.408,0.449,0.274,0.008
-4230.264,-884.019,2.407,0.486,0.524,-0.002
-4230.226,-883.895,2.407,0.807,1.714,0.003
-4230.317,-883.877,2.407,-0.25,1.649,0.001
-4230.33,-883.903,2.406,-0.341,1.14,-0.006
-4230.238,-883.886,2.407,0.653,1.151,-0.003
-4230.292,-883.908,2.406,0,0.75,-0.007
-4230.333,-883.905,2.407,-0.423,0.671,-0.001
-4230.368,-883.981,2.407,-0.723,-0.204,0
-4230.408,-884.007,2.407,-1.025,-0.449,0.002
-4230.347,-883.918,2.408,-0.246,0.541,0.007
-4230.292,-883.85,2.407,0.358,1.157,0.004
-4230.27,-883.95,2.407,0.535,-0.039,0.004
-4230.26,-883.917,2.407,0.55,0.3,-0.002
-4230.293,-883.894,2.408,0.128,0.502,0.006
-4230.214,-883.873,2.407,0.93,0.634,0.002
-4230.141,-883.861,2.408,1.542,0.67,0.004
-4230.212,-883.869,2.408,0.58,0.492,0.006
-4230.328,-883.759,2.407,-0.697,1.549,-0.004
-4230.321,-883.807,2.408,-0.522,0.824,0.003
-4230.364,-883.834,2.407,-0.891,0.428,-0.002
-4230.288,-883.839,2.407,0.026,0.315,-0.003
-4230.247,-883.826,2.407,0.445,0.405,-0.002
-4230.384,-883.836,2.407,-1.034,0.234,0.002
-4230.256,-883.896,2.408,0.437,-0.415,0.011
-4230.402,-883.937,2.408,-1.133,-0.774,0.003
-4230.483,-884.046,2.407,-1.799,-1.78,-0.006
-4230.39,-884.027,2.407,-0.572,-1.323,-0.005
-4230.349,-883.999,2.406,-0.063,-0.846,-0.012
-4230.375,-883.947,2.406,-0.325,-0.178,-0.007
-4230.408,-883.917,2.406,-0.617,0.151,-0.013
-4230.27,-883.916,2.406,0.899,0.136,-0.005
-4230.319,-883.93,2.406,0.253,-0.022,-0.011
-4230.348,-883.995,2.407,-0.082,-0.695,0
-4230.379,-884.058,2.407,-0.39,-1.234,0.001
-4230.309,-884.068,2.407,0.391,-1.159,0
-4230.391,-884.03,2.407,-0.504,-0.599,0.001
-4230.342,-884.002,2.406,0.066,-0.224,-0.002
-4230.22,-883.979,2.406,1.317,0.051,-0.002
-4230.232,-884.008,2.406,0.992,-0.252,-0.008
-4230.209,-884.057,2.406,1.087,-0.722,-0.003
-4230.168,-883.985,2.407,1.348,0.127,0.006
-4230.109,-883.996,2.408,1.762,-0.009,0.016
-4230.223,-883.973,2.407,0.328,0.228,0.007
-4230.249,-884.009,2.407,0.011,-0.169,0.003
-4230.387,-883.993,2.407,-1.409,0.017,-0.002
-4230.374,-884.048,2.407,-1.069,-0.548,0.005
-4230.344,-884.042,2.407,-0.609,-0.413,0
-4230.258,-884.008,2.407,0.369,-0.001,0
-4230.289,-884.032,2.407,-0.004,-0.25,-0.001
-4230.292,-883.956,2.406,-0.026,0.578,-0.008
-4230.349,-883.936,2.406,-0.613,0.691,-0.009
-4230.451,-883.865,2.406,-1.574,1.321,-0.01
-4230.437,-883.784,2.406,-1.193,1.958,-0.008
-4230.417,-883.855,2.405,-0.814,0.945,-0.013
-4230.415,-883.912,2.405,-0.672,0.218,-0.008
-4230.36,-883.881,2.406,-0.017,0.506,0
-4230.438,-883.822,2.406,-0.813,1.039,0.004
-4230.534,-883.785,2.407,-1.682,1.265,0.005
-4230.392,-883.791,2.406,0.028,1.021,0.001
-4230.413,-883.871,2.407,-0.188,0.049,0.006
-4230.413,-883.93,2.407,-0.166,-0.568,0.007
-4230.407,-883.97,2.407,-0.084,-0.895,0.006
-4230.306,-884.003,2.408,0.975,-1.102,0.013
-4230.195,-883.944,2.408,1.967,-0.337,0.01
-4230.134,-883.95,2.408,2.312,-0.347,0.007
-4230.149,-884.015,2.408,1.819,-0.969,0.011
-4230.206,-883.99,2.408,0.961,-0.564,0.009
-4230.23,-883.912,2.408,0.567,0.321,0.009
-4230.292,-883.947,2.407,-0.153,-0.087,0
-4230.213,-883.987,2.407,0.681,-0.486,-0.001
-4230.165,-883.931,2.407,1.079,0.158,0
-4230.254,-883.883,2.408,0.006,0.63,0.006
-4230.19,-883.899,2.407,0.663,0.373,-0.005
-4230.238,-883.939,2.406,0.068,-0.092,-0.009
-4230.25,-883.935,2.407,-0.064,-0.034,-0.001
-4230.238,-883.958,2.407,0.074,-0.271,-0.006
-4230.223,-883.943,2.407,0.213,-0.08,-0.003
-4230.292,-883.761,2.407,-0.529,1.81,0.003
-4230.255,-883.87,2.407,-0.071,0.419,0
