x,y,1.444,-0.084,-1.489,0
-4644.544,-1102.258,1.527,-0.682,0.718,-0.003
-4644.506,-1102.297,1.526,-0.196,0.218,-0.008
-4644.558,-1102.281,1.526,-0.692,0.352,-0.009
-4644.421,-1102.29,1.527,0.812,0.203,-0.002
-4644.334,-1102.365,1.527,1.594,-0.599,-0.002
-4644.374,-1102.406,1.527,0.946,-0.929,-0.001
-4644.393,-1102.422,1.527,0.609,-0.959,0
-4644.393,-1102.383,1.528,0.522,-0.423,0.01
-4644.394,-1102.396,1.528,0.433,-0.493,0.01
-4644.433,-1102.391,1.528,-0.027,-0.37,0.009
-4644.354,-1102.416,1.527,0.784,-0.564,0.002
-4644.39,-1102.391,1.528,0.303,-0.229,0.011
-4644.361,-1102.379,1.529,0.555,-0.072,0.012
-4644.378,-1102.34,1.528,0.294,0.337,0.008
-4644.45,-1102.286,1.529,-0.492,0.852,0.007
-4644.468,-1102.281,1.529,-0.599,0.773,0.01
-4644.509,-1102.364,1.528,-0.932,-0.198,0.004
-4644.56,-1102.293,1.53,-1.323,0.56,0.013
-4644.544,-1102.296,1.529,-0.966,0.452,0.01
-4644.532,-1102.307,1.529,-0.699,0.268,0.01
-4644.537,-1102.187,1.53,-0.647,1.474,0.009
-4644.5,-1102.281,1.53,-0.165,0.282,0.013
-4644.417,-1102.266,1.53,0.702,0.399,0.007
-4644.398,-1102.291,1.53,0.802,0.079,0.011
-4644.436,-1102.199,1.53,0.297,1.018,0.009
-4644.469,-1102.176,1.53,-0.096,1.108,0.005
-4644.418,-1102.358,1.531,0.446,-0.93,0.013
-4644.446,-1102.423,1.53,0.092,-1.469,0.006
-4644.407,-1102.447,1.53,0.48,-1.499,0.004
-4644.474,-1102.448,1.53,-0.274,-1.287,0
-4644.493,-1102.4,1.529,-0.428,-0.604,-0.008
-4644.51,-1102.409,1.529,-0.541,-0.605,-0.01
-4644.547,-1102.302,1.529,-0.848,0.578,-0.004
-4644.521,-1102.223,1.53,-0.449,1.313,0
-4644.479,-1102.196,1.53,0.05,1.392,0.006
-4644.455,-1102.255,1.53,0.284,0.589,0.005
-4644.469,-1102.22,1.53,0.102,0.858,0.006
-4644.431,-1102.252,1.531,0.475,0.402,0.014
-4644.394,-1102.285,1.532,0.791,0.003,0.015
-4644.369,-1102.216,1.532,0.931,0.713,0.017
-4644.39,-1102.206,1.532,0.578,0.712,0.016
-4644.404,-1102.215,1.533,0.34,0.512,0.019
-4644.445,-1102.269,1.532,-0.127,-0.119,0.006
-4644.426,-1102.19,1.532,0.087,0.715,0.008
-4644.347,-1102.144,1.532,0.886,1.083,0.004
-4644.434,-1102.078,1.532,-0.14,1.605,0.007
-4644.406,-1102.22,1.531,0.166,-0.099,-0.003
-4644.342,-1102.223,1.532,0.801,-0.114,0.002
-4644.283,-1102.271,1.532,1.29,-0.592,0.005
-4644.33,-1102.232,1.532,0.625,-0.1,0.006
-4644.274,-1102.22,1.531,1.101,0.038,-0.003
-4644.299,-1102.122,1.531,0.684,1.041,-0.002
-4644.265,-1102.157,1.531,0.933,0.522,-0.007
-4644.366,-1102.116,1.531,-0.244,0.87,-0.004
-4644.383,-1102.176,1.531,-0.378,0.127,-0.002
-4644.382,-1102.265,1.531,-0.318,-0.806,-0.004
-4644.306,-1102.21,1.531,0.514,-0.125,0.001
-4644.331,-1102.179,1.532,0.186,0.216,0.007
-4644.287,-1102.241,1.532,0.607,-0.451,0.006
-4644.254,-1102.233,1.533,0.856,-0.308,0.011
-4644.169,-1102.207,1.533,1.6,0.01,0.014
-4644.208,-1102.243,1.533,0.97,-0.362,0.008
-4644.336,-1102.179,1.531,-0.49,0.344,-0.006
-4644.364,-1102.188,1.532,-0.704,0.203,-0.001
-4644.232,-1102.24,1.531,0.757,-0.359,-0.006
-4644.199,-1102.209,1.532,0.985,0.008,-0.001
-4644.169,-1102.096,1.531,1.147,1.168,-0.004
-4644.316,-1102.063,1.531,-0.542,1.339,-0.004
-4644.354,-1101.944,1.531,-0.845,2.373,-0.004
-4644.485,-1101.892,1.53,-2.069,2.559,-0.011
-4644.535,-1101.971,1.531,-2.28,1.367,-0.007
-4644.415,-1102.036,1.53,-0.704,0.499,-0.008
-4644.329,-1101.959,1.532,0.279,1.209,0.005
-4644.33,-1101.964,1.532,0.233,0.987,0.006
-4644.353,-1101.934,1.532,-0.047,1.145,0.003
-4644.369,-1102.036,1.532,-0.201,-0.065,0.004
-4644.437,-1102.064,1.532,-0.869,-0.346,0.007
-4644.301,-1102.024,1.532,0.655,0.109,0.008
-4644.288,-1101.937,1.532,0.693,0.994,0.007
-4644.273,-1102.112,1.533,0.746,-0.957,0.009
-4644.162,-1102.211,1.533,1.776,-1.832,0.013
-4644.136,-1102.065,1.533,1.787,-0.058,0.009
-4644.059,-1102.078,1.534,2.32,-0.188,0.015
-4644.04,-1102.022,1.534,2.173,0.418,0.014
-4644.084,-1102.048,1.534,1.393,0.093,0.013
-4644.176,-1102.142,1.534,0.245,-0.888,0.01
-4644.229,-1102.214,1.534,-0.341,-1.507,0.007
-4644.175,-1102.296,1.533,0.268,-2.124,-0.003
-4644.182,-1102.329,1.533,0.161,-2.149,0.001
-4644.207,-1102.253,1.534,-0.123,-1.049,0.006
-4644.187,-1102.298,1.534,0.099,-1.364,0.007
-4644.192,-1102.205,1.534,0.033,-0.202,0.008
-4644.185,-1102.214,1.534,0.099,-0.269,0.006
-4644.297,-1102.059,1.535,-1.07,1.37,0.01
-4644.405,-1102.024,1.535,-2.022,1.528,0.011
-4644.377,-1101.989,1.535,-1.435,1.658,0.007
-4644.42,-1101.979,1.534,-1.667,1.524,0.005
-4644.439,-1102.012,1.535,-1.624,0.96,0.013
-4644.382,-1102.019,1.535,-0.792,0.743,0.007
-4644.31,-1102.002,1.535,0.069,0.813,0.003
-4644.29,-1102.196,1.536,0.266,-1.302,0.012
-4644.202,-1102.228,1.535,1.126,-1.443,0.007
-4644.158,-1102.253,1.535,1.413,-1.486,0.004
-4644.096,-1102.137,1.535,1.851,-0.079,-0.001
-4644.139,-1102.137,1.535,1.133,-0.066,0.004
-4644.086,-1102.087,1.535,1.511,0.459,0
-4644.204,-1102.128,1.535,0.072,-0.033,-0.001
-4644.183,-1102.17,1.535,0.278,-0.457,0.003
-4644.18,-1102.167,1.536,0.269,-0.363,0.011
-4644.359,-1102.18,1.536,-1.615,-0.443,0.009
-4644.409,-1102.141,1.536,-1.893,0.026,0.01
-4644.454,-1102.206,1.537,-2.072,-0.651,0.017
-4644.369,-1102.148,1.536,-0.895,0.042,0.007
-4644.3,-1102.097,1.537,-0.049,0.567,0.017
-4644.386,-1102.21,1.536,-0.932,-0.681,0.003
-4644.317,-1102.267,1.536,-0.081,-1.173,0.002
-4644.276,-1102.262,1.536,0.346,-0.94,0.002
-4644.201,-1102.188,1.536,1.076,-0.044,0.001
-4644.219,-1102.06,1.536,0.723,1.276,-0.001
-4644.277,-1102.042,1.536,0.026,1.279,-0.001
-4644.353,-1102.111,1.537,-0.761,0.382,0.005
-4644.283,-1102.081,1.536,0.069,0.634,0.003
-4644.245,-1102.132,1.536,0.457,0.015,0.003
-4644.24,-1102.141,1.538,0.432,-0.076,0.014
-4644.129,-1102.156,1.538,1.511,-0.229,0.016
-4644.189,-1102.095,1.538,0.673,0.439,0.011
-4644.261,-1102.141,1.537,-0.163,-0.106,0.005
-4644.27,-1102.185,1.538,-0.234,-0.536,0.006
-4644.214,-1102.133,1.538,0.373,0.078,0.007
-4644.268,-1102.094,1.539,-0.227,0.464,0.015
-4644.2,-1102.134,1.539,0.501,-0.017,0.014
-4644.087,-1102.119,1.538,1.592,0.147,0.009
-4644.02,-1102.106,1.538,2.043,0.252,0.006
-4644.02,-1102.179,1.539,1.749,-0.533,0.015
-4643.975,-1102.267,1.539,1.953,-1.363,0.012
-4644.03,-1102.276,1.539,1.093,-1.257,0.012
-4644.126,-1102.226,1.539,-0.054,-0.555,0.003
-4644.139,-1102.2,1.539,-0.177,-0.204,0.009
-4644.211,-1102.257,1.539,-0.892,-0.767,0.007
-4644.269,-1102.242,1.539,-1.356,-0.493,0.008
-4644.204,-1102.098,1.54,-0.486,1.063,0.008
-4644.153,-1102.097,1.54,0.104,0.916,0.015
-4644.177,-1102.058,1.541,-0.158,1.184,0.018
-4644.16,-1101.998,1.541,0.046,1.63,0.014
-4644.191,-1101.936,1.541,-0.281,2.028,0.008
-4644.254,-1102,1.54,-0.888,1.064,0.005
-4644.238,-1102.068,1.54,-0.595,0.204,0.004
-4644.185,-1102.068,1.541,0.036,0.174,0.012
-4644.213,-1102.169,1.542,-0.261,-0.89,0.014
-4644.152,-1102.156,1.542,0.41,-0.616,0.011
-4644.096,-1102.103,1.542,0.929,0.016,0.013
-4644.062,-1102.065,1.542,1.146,0.4,0.016
-4644.045,-1102.104,1.543,1.148,-0.053,0.023
-4644.097,-1102.139,1.543,0.447,-0.404,0.014
-4644.106,-1102.182,1.543,0.282,-0.796,0.013
-4644.063,-1102.234,1.544,0.684,-1.207,0.019
