Index,Time,((robot).imu)->data[10],debug_Y,debug_X
512,0.512670,0,19.2000008,257.100006
513,0.513667,0,19.2000008,257.100006
514,0.514666,0,19.2000008,257.100006
515,0.515672,0,19.2000008,257.100006
516,0.516667,0,19.2000008,257.100006
517,0.517666,0,19.2000008,257.100006
518,0.518669,0,19.2000008,257.100006
519,0.519667,0,19.2000008,257.100006
520,0.520679,0,19.2000008,257.100006
521,0.521670,0,19.2000008,257.100006
522,0.522665,0,19.2000008,257.100006
523,0.523671,0,19.2000008,257.100006
524,0.524670,0,19.2000008,257.100006
525,0.525668,0,19.2000008,257.100006
526,0.526671,0,19.2000008,257.100006
527,0.527670,0,19.2000008,257.100006
528,0.528672,0,19.2000008,257.100006
529,0.529671,0,19.2000008,257.100006
530,0.530666,0,19.2000008,257.100006
531,0.531683,0,19.2000008,257.100006
532,0.532666,0,19.2000008,257.100006
533,0.533669,0,19.2000008,257.100006
534,0.534671,0,19.2000008,257.100006
535,0.535665,0,19.2000008,257.100006
536,0.536672,0,19.2000008,257.100006
537,0.537667,0,19.2000008,257.100006
538,0.538665,0,19.2000008,257.100006
539,0.539668,0,19.2000008,257.100006
540,0.540667,0,19.2000008,257.100006
541,0.541683,0,19.2000008,257.100006
542,0.542666,0,19.2000008,257.100006
543,0.543669,0,19.2000008,257.100006
544,0.544671,0,19.2000008,257.100006
545,0.545665,0,19.2000008,257.100006
546,0.546672,0,19.2000008,257.100006
547,0.547668,0,19.2000008,257.100006
548,0.548667,0,19.2000008,257.100006
549,0.549671,0,19.2000008,257.100006
550,0.550670,0,19.2000008,257.100006
551,0.551706,0,19.2000008,257.100006
552,0.552681,0,19.2000008,257.100006
553,0.553672,0,19.2000008,257.100006
554,0.554671,0,19.2000008,257.100006
555,0.555671,0,19.2000008,257.100006
556,0.556666,0,19.2000008,257.100006
557,0.557666,0,19.2000008,257.100006
558,0.558669,0,19.2000008,257.100006
559,0.559669,0,19.2000008,257.100006
560,0.560672,0,19.2000008,257.100006
561,0.561671,0,19.2000008,257.100006
562,0.562667,0,19.2000008,257.100006
563,0.563682,0,19.2000008,257.100006
564,0.564668,0,19.2000008,257.100006
565,0.565672,0,19.2000008,257.100006
566,0.566672,0,19.2000008,257.100006
567,0.567667,0,19.2000008,257.100006
568,0.568666,0,19.2000008,257.100006
569,0.569670,0,19.2000008,257.100006
570,0.570669,0,19.2000008,257.100006
571,0.571665,0,19.2000008,257.100006
572,0.572672,0,19.2000008,257.100006
573,0.573668,0,19.2000008,257.100006
574,0.574683,0,19.2000008,257.100006
575,0.575666,0,19.2000008,257.100006
576,0.576670,0,19.2000008,257.100006
577,0.577669,0,19.2000008,257.100006
578,0.578671,0,19.2000008,257.100006
579,0.579669,0,19.2000008,257.100006
580,0.580672,0,19.2000008,257.100006
581,0.581670,0,19.2000008,257.100006
582,0.582665,0,19.2000008,257.100006
583,0.583672,0,19.2000008,257.100006
584,0.584684,0,19.2000008,257.100006
585,0.585666,0,19.2000008,257.100006
586,0.586670,0,19.2000008,257.100006
587,0.587668,0,19.2000008,257.100006
588,0.588671,0,19.2000008,257.100006
589,0.589670,0,19.2000008,257.100006
590,0.590665,0,19.2000008,257.100006
591,0.591671,0,19.2000008,257.100006
592,0.592666,0,19.2000008,257.100006
593,0.593672,0,19.2000008,257.100006
594,0.594706,0,19.2000008,257.100006
595,0.595672,0,19.2000008,257.100006
596,0.596667,0,19.2000008,257.100006
597,0.597666,0,19.2000008,257.100006
598,0.598669,0,19.2000008,257.100006
599,0.599667,0,19.2000008,257.100006
600,0.600670,0,19.2000008,257.100006
601,0.601669,0,19.2000008,257.100006
602,0.602672,0,19.2000008,257.100006
603,0.603670,0,19.2000008,257.100006
604,0.604740,0,19.2000008,257.100006
605,0.605670,0,19.2000008,257.100006
606,0.606668,0,19.2000008,257.100006
607,0.607672,0,19.2000008,257.100006
608,0.608670,0,19.2000008,257.100006
609,0.609665,0,19.2000008,257.100006
610,0.610672,0,19.2000008,257.100006
611,0.611667,0,19.2000008,257.100006
612,0.612666,0,19.2000008,257.100006
613,0.613670,0,19.2000008,257.100006
614,0.614672,0,19.2000008,257.100006
615,0.615765,0,19.2000008,257.100006
616,0.616668,0,19.2000008,257.100006
617,0.617672,0,19.2000008,257.100006
618,0.618671,0,19.2000008,257.100006
619,0.619667,0,19.2000008,257.100006
620,0.620666,0,19.2000008,257.100006
621,0.621670,0,19.2000008,257.100006
622,0.622669,0,19.2000008,257.100006
623,0.623665,0,19.2000008,257.100006
624,0.624667,0,19.2000008,257.100006
625,0.625784,0,19.2000008,257.100006
626,0.626672,0,19.2000008,257.100006
627,0.627666,0,19.2000008,257.100006
628,0.628670,0,19.2000008,257.100006
629,0.629670,0,19.2000008,257.100006
630,0.630665,0,19.2000008,257.100006
631,0.631672,0,19.2000008,257.100006
632,0.632668,0,19.2000008,257.100006
633,0.633667,0,19.2000008,257.100006
634,0.634666,0,19.2000008,257.100006
635,0.635665,0,19.2000008,257.100006
636,0.636684,0,19.2000008,257.100006
637,0.637667,0,19.2000008,257.100006
638,0.638671,0,19.2000008,257.100006
639,0.639670,0,19.2000008,257.100006
640,0.640666,0,19.2000008,257.100006
641,0.641665,0,19.2000008,257.100006
642,0.642669,0,19.2000008,257.100006
643,0.643667,0,19.2000008,257.100006
644,0.644672,0,19.2000008,257.100006
645,0.645671,0,19.2000008,257.100006
646,0.646725,0,19.2000008,257.100006
647,0.647667,0,19.2000008,257.100006
648,0.648670,0,19.2000008,257.100006
649,0.649669,0,19.2000008,257.100006
650,0.650672,0,19.2000008,257.100006
651,0.651670,0,19.2000008,257.100006
652,0.652665,0,19.2000008,257.100006
653,0.653672,0,19.2000008,257.100006
654,0.654670,0,19.2000008,257.100006
655,0.655668,0,19.2000008,257.100006
656,0.656671,0,19.2000008,257.100006
657,0.657702,0,19.2000008,257.100006
658,0.658666,0,19.2000008,257.100006
659,0.659746,0,19.2000008,257.100006
660,0.660665,0,19.2000008,257.100006
661,0.661669,0,19.2000008,257.100006
662,0.662667,0,19.2000008,257.100006
663,0.663670,0,19.2000008,257.100006
664,0.664671,0,19.2000008,257.100006
665,0.665666,0,19.2000008,257.100006
666,0.666665,0,19.2000008,257.100006
667,0.667668,0,19.2000008,257.100006
668,0.668684,0,19.2000008,257.100006
669,0.669667,0,19.2000008,257.100006
